case,year,month,product,sector,n_cells,hfr_mean,hsc_mean,hfi_mean
C,2015,5,LEGOS_I_CS2,Amundsen_Bellingshausen,427,0.10391344875097275,0.03611046075820923,0.14002391695976257
D,2015,5,LEGOS_I_CS2,Western_Weddell,479,0.2069106101989746,0.07669317722320557,0.28360381722450256
D,2015,5,LEGOS_I_CS2,Eastern_Weddell,957,0.10803523659706116,0.03409995883703232,0.14213518798351288
D,2015,5,LEGOS_I_CS2,Indian,311,0.06794165819883347,0.021879902109503746,0.08982155472040176
D,2015,5,LEGOS_I_CS2,Western_Pacific,279,0.09828925132751465,0.027665581554174423,0.12595482170581818
D,2015,5,LEGOS_I_CS2,Ross,990,0.07995887100696564,0.03222870081663132,0.11218756437301636
D,2015,5,LEGOS_I_CS2,Amundsen_Bellingshausen,427,0.10391344875097275,0.03377455472946167,0.13768801093101501
A,2015,5,LEGOS_II_CS2,Western_Weddell,479,0.2069106101989746,0.057917702943086624,0.28045666217803955
A,2015,5,LEGOS_II_CS2,Eastern_Weddell,957,0.10803523659706116,0.04211391508579254,0.1521633416414261
A,2015,5,LEGOS_II_CS2,Indian,311,0.06794165819883347,0.041897501796483994,0.09922719746828079
A,2015,5,LEGOS_II_CS2,Western_Pacific,279,0.09828925132751465,0.04258032888174057,0.10206862539052963
A,2015,5,LEGOS_II_CS2,Ross,990,0.07995887100696564,0.034713391214609146,0.11464452743530273
A,2015,5,LEGOS_II_CS2,Amundsen_Bellingshausen,427,0.10391344875097275,0.03894386440515518,0.13306032121181488
B,2015,5,LEGOS_II_CS2,Western_Weddell,479,0.2069106101989746,0.0541711263358593,0.2767100930213928
B,2015,5,LEGOS_II_CS2,Eastern_Weddell,957,0.10803523659706116,0.03938965126872063,0.14943908154964447
B,2015,5,LEGOS_II_CS2,Indian,311,0.06794165819883347,0.039187241345644,0.0965169295668602
B,2015,5,LEGOS_II_CS2,Western_Pacific,279,0.09828925132751465,0.03982590138912201,0.09931419789791107
B,2015,5,LEGOS_II_CS2,Ross,990,0.07995887100696564,0.032467857003211975,0.11239900439977646
B,2015,5,LEGOS_II_CS2,Amundsen_Bellingshausen,427,0.10391344875097275,0.036424670368433,0.130541130900383
C,2015,5,LEGOS_II_CS2,Western_Weddell,479,0.2069106101989746,0.08199740201234818,0.2889080047607422
C,2015,5,LEGOS_II_CS2,Eastern_Weddell,957,0.10803523659706116,0.036458373069763184,0.14449362456798553
C,2015,5,LEGOS_II_CS2,Indian,311,0.06794165819883347,0.02339315600693226,0.09133481979370117
C,2015,5,LEGOS_II_CS2,Western_Pacific,279,0.09828925132751465,0.029578978195786476,0.12786823511123657
C,2015,5,LEGOS_II_CS2,Ross,990,0.07995887100696564,0.034457698464393616,0.11441656202077866
C,2015,5,LEGOS_II_CS2,Amundsen_Bellingshausen,427,0.10391344875097275,0.03611046075820923,0.14002391695976257
D,2015,5,LEGOS_II_CS2,Western_Weddell,479,0.2069106101989746,0.07669317722320557,0.28360381722450256
D,2015,5,LEGOS_II_CS2,Eastern_Weddell,957,0.10803523659706116,0.03409995883703232,0.14213518798351288
D,2015,5,LEGOS_II_CS2,Indian,311,0.06794165819883347,0.021879902109503746,0.08982155472040176
D,2015,5,LEGOS_II_CS2,Western_Pacific,279,0.09828925132751465,0.027665581554174423,0.12595482170581818
D,2015,5,LEGOS_II_CS2,Ross,990,0.07995887100696564,0.03222870081663132,0.11218756437301636
D,2015,5,LEGOS_II_CS2,Amundsen_Bellingshausen,427,0.10391344875097275,0.03377455472946167,0.13768801093101501
A,2015,5,CSAO_CS2,Western_Weddell,479,0.1616932898759842,0.046296704560518265,0.20798999071121216
A,2015,5,CSAO_CS2,Eastern_Weddell,957,0.10092278569936752,0.027697740122675896,0.12862052023410797
A,2015,5,CSAO_CS2,Indian,311,0.05577755719423294,0.02478492259979248,0.08056247979402542
A,2015,5,CSAO_CS2,Western_Pacific,279,0.08884797245264053,0.021793290972709656,0.11064126342535019
A,2015,5,CSAO_CS2,Ross,990,0.08535459637641907,0.02199951373040676,0.10735410451889038
A,2015,5,CSAO_CS2,Amundsen_Bellingshausen,427,0.09295188635587692,0.022209972143173218,0.11516186594963074
B,2015,5,CSAO_CS2,Western_Weddell,479,0.1616932898759842,0.04330186918377876,0.20499515533447266
B,2015,5,CSAO_CS2,Eastern_Weddell,957,0.10092278569936752,0.02590603567659855,0.12682883441448212
B,2015,5,CSAO_CS2,Indian,311,0.05577755719423294,0.02318163774907589,0.07895919680595398
B,2015,5,CSAO_CS2,Western_Pacific,279,0.08884797245264053,0.020383531227707863,0.10923149436712265
B,2015,5,CSAO_CS2,Ross,990,0.08535459637641907,0.020576411858201027,0.10593100637197495
B,2015,5,CSAO_CS2,Amundsen_Bellingshausen,427,0.09295188635587692,0.020773256197571754,0.11372514814138412
C,2015,5,CSAO_CS2,Western_Weddell,479,0.1616932898759842,0.08199740201234818,0.24369069933891296
C,2015,5,CSAO_CS2,Eastern_Weddell,957,0.10092278569936752,0.036458373069763184,0.1373811662197113
C,2015,5,CSAO_CS2,Indian,311,0.05577755719423294,0.02339315600693226,0.07917071133852005
C,2015,5,CSAO_CS2,Western_Pacific,279,0.08884797245264053,0.029578978195786476,0.11842693388462067
C,2015,5,CSAO_CS2,Ross,990,0.08535459637641907,0.034457698464393616,0.11981228739023209
C,2015,5,CSAO_CS2,Amundsen_Bellingshausen,427,0.09295188635587692,0.03611046075820923,0.12906235456466675
D,2015,5,CSAO_CS2,Western_Weddell,479,0.1616932898759842,0.07669317722320557,0.23838646709918976
D,2015,5,CSAO_CS2,Eastern_Weddell,957,0.10092278569936752,0.03409995883703232,0.13502275943756104
D,2015,5,CSAO_CS2,Indian,311,0.05577755719423294,0.021879902109503746,0.07765745371580124
D,2015,5,CSAO_CS2,Western_Pacific,279,0.08884797245264053,0.027665581554174423,0.11651354283094406
D,2015,5,CSAO_CS2,Ross,990,0.08535459637641907,0.03222870081663132,0.11758328974246979
D,2015,5,CSAO_CS2,Amundsen_Bellingshausen,427,0.09295188635587692,0.03377455472946167,0.126726433634758
A,2015,5,CryoTEMPO_CS2,Western_Weddell,479,0.10995322465896606,0.09013911336660385,0.2000923603773117
A,2015,5,CryoTEMPO_CS2,Eastern_Weddell,957,0.061746761202812195,0.04014763608574867,0.10189440101385117
A,2015,5,CryoTEMPO_CS2,Indian,311,0.04485972225666046,0.025636669248342514,0.07049638777971268
A,2015,5,CryoTEMPO_CS2,Western_Pacific,279,0.07305863499641418,0.03243260830640793,0.10549124330282211
A,2015,5,CryoTEMPO_CS2,Ross,990,0.05150049179792404,0.037803519517183304,0.08930400758981705
A,2015,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,427,0.06406483799219131,0.03952514007687569,0.1035899743437767
B,2015,5,CryoTEMPO_CS2,Western_Weddell,479,0.10995322465896606,0.07681392133235931,0.18676713109016418
B,2015,5,CryoTEMPO_CS2,Eastern_Weddell,957,0.061746761202812195,0.03421264514327049,0.09595940262079239
B,2015,5,CryoTEMPO_CS2,Indian,311,0.04485972225666046,0.021846819669008255,0.06670654565095901
B,2015,5,CryoTEMPO_CS2,Western_Pacific,279,0.07305863499641418,0.02763812057673931,0.10069676488637924
B,2015,5,CryoTEMPO_CS2,Ross,990,0.05150049179792404,0.03221505507826805,0.0837155431509018
B,2015,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,427,0.06406483799219131,0.03368217498064041,0.09774700552225113
C,2015,5,CryoTEMPO_CS2,Western_Weddell,479,0.10995322465896606,0.08999741822481155,0.19995063543319702
C,2015,5,CryoTEMPO_CS2,Eastern_Weddell,957,0.061746761202812195,0.04001540318131447,0.10176216810941696
C,2015,5,CryoTEMPO_CS2,Indian,311,0.04485972225666046,0.025675488635897636,0.07053521275520325
C,2015,5,CryoTEMPO_CS2,Western_Pacific,279,0.07305863499641418,0.032464832067489624,0.10552346706390381
C,2015,5,CryoTEMPO_CS2,Ross,990,0.05150049179792404,0.03781953826546669,0.08932001888751984
C,2015,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,427,0.06406483799219131,0.039633553475141525,0.10369838774204254
D,2015,5,CryoTEMPO_CS2,Western_Weddell,479,0.10995322465896606,0.07669317722320557,0.18664638698101044
D,2015,5,CryoTEMPO_CS2,Eastern_Weddell,957,0.061746761202812195,0.03409995883703232,0.09584672003984451
D,2015,5,CryoTEMPO_CS2,Indian,311,0.04485972225666046,0.021879902109503746,0.06673962622880936
D,2015,5,CryoTEMPO_CS2,Western_Pacific,279,0.07305863499641418,0.027665581554174423,0.1007242202758789
D,2015,5,CryoTEMPO_CS2,Ross,990,0.05150049179792404,0.03222870081663132,0.08372918516397476
D,2015,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,427,0.06406483799219131,0.03377455472946167,0.09783939272165298
A,2015,6,CCI_CS2,Western_Weddell,515,0.14008814096450806,0.0795888900756836,0.21967701613903046
A,2015,6,CCI_CS2,Eastern_Weddell,1243,0.07853060215711594,0.039856668561697006,0.11838725954294205
A,2015,6,CCI_CS2,Indian,558,0.04533153772354126,0.024830855429172516,0.07016239315271378
A,2015,6,CCI_CS2,Western_Pacific,364,0.08389396965503693,0.03251275047659874,0.11640671640634537
A,2015,6,CCI_CS2,Ross,1173,0.08161453902721405,0.03753648325800896,0.1191510334610939
A,2015,6,CCI_CS2,Amundsen_Bellingshausen,647,0.07947584241628647,0.038497865200042725,0.117973692715168
B,2015,6,CCI_CS2,Western_Weddell,515,0.14008814096450806,0.0795888900756836,0.21967701613903046
B,2015,6,CCI_CS2,Eastern_Weddell,1243,0.07853060215711594,0.039856668561697006,0.11838725954294205
B,2015,6,CCI_CS2,Indian,558,0.04533153772354126,0.024830855429172516,0.07016239315271378
B,2015,6,CCI_CS2,Western_Pacific,364,0.08389396965503693,0.03251275047659874,0.11640671640634537
B,2015,6,CCI_CS2,Ross,1173,0.08161453902721405,0.03753648325800896,0.1191510334610939
B,2015,6,CCI_CS2,Amundsen_Bellingshausen,647,0.07947584241628647,0.038497865200042725,0.117973692715168
C,2015,6,CCI_CS2,Western_Weddell,515,0.14008814096450806,0.0795888900756836,0.21967701613903046
C,2015,6,CCI_CS2,Eastern_Weddell,1243,0.07853060215711594,0.039856668561697006,0.11838725954294205
C,2015,6,CCI_CS2,Indian,558,0.04533153772354126,0.024830855429172516,0.07016239315271378
C,2015,6,CCI_CS2,Western_Pacific,364,0.08389396965503693,0.03251275047659874,0.11640671640634537
C,2015,6,CCI_CS2,Ross,1173,0.08161453902721405,0.03753648325800896,0.1191510334610939
C,2015,6,CCI_CS2,Amundsen_Bellingshausen,647,0.07947584241628647,0.038497865200042725,0.117973692715168
D,2015,6,CCI_CS2,Western_Weddell,515,0.14008814096450806,0.0795888900756836,0.21967701613903046
D,2015,6,CCI_CS2,Eastern_Weddell,1243,0.07853060215711594,0.039856668561697006,0.11838725954294205
D,2015,6,CCI_CS2,Indian,558,0.04533153772354126,0.024830855429172516,0.07016239315271378
D,2015,6,CCI_CS2,Western_Pacific,364,0.08389396965503693,0.03251275047659874,0.11640671640634537
D,2015,6,CCI_CS2,Ross,1173,0.08161453902721405,0.03753648325800896,0.1191510334610939
D,2015,6,CCI_CS2,Amundsen_Bellingshausen,647,0.07947584241628647,0.038497865200042725,0.117973692715168
A,2015,6,LEGOS_I_CS2,Western_Weddell,515,0.2078401744365692,0.0894501805305481,0.29973655939102173
A,2015,6,LEGOS_I_CS2,Eastern_Weddell,1243,0.1069563776254654,0.052836112678050995,0.15957747399806976
A,2015,6,LEGOS_I_CS2,Indian,558,0.06197654455900192,0.027978843078017235,0.08665572851896286
A,2015,6,LEGOS_I_CS2,Western_Pacific,364,0.11203820258378983,0.037494417279958725,0.14851944148540497
A,2015,6,LEGOS_I_CS2,Ross,1173,0.10924834758043289,0.06066400557756424,0.16841185092926025
A,2015,6,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.053333330899477005,0.15780122578144073
B,2015,6,LEGOS_I_CS2,Western_Weddell,515,0.2078401744365692,0.07622683048248291,0.28651320934295654
B,2015,6,LEGOS_I_CS2,Eastern_Weddell,1243,0.1069563776254654,0.04502538964152336,0.15176676213741302
B,2015,6,LEGOS_I_CS2,Indian,558,0.06197654455900192,0.02384275384247303,0.08251962810754776
B,2015,6,LEGOS_I_CS2,Western_Pacific,364,0.11203820258378983,0.031951647251844406,0.14297667145729065
B,2015,6,LEGOS_I_CS2,Ross,1173,0.10924834758043289,0.05169609189033508,0.1594439446926117
B,2015,6,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.04544910788536072,0.14991700649261475
C,2015,6,LEGOS_I_CS2,Western_Weddell,515,0.2078401744365692,0.09339547157287598,0.3012356460094452
C,2015,6,LEGOS_I_CS2,Eastern_Weddell,1243,0.1069563776254654,0.04677075520157814,0.15372712910175323
C,2015,6,LEGOS_I_CS2,Indian,558,0.06197654455900192,0.02913835272192955,0.09111489355564117
C,2015,6,LEGOS_I_CS2,Western_Pacific,364,0.11203820258378983,0.03815285861492157,0.1501910537481308
C,2015,6,LEGOS_I_CS2,Ross,1173,0.10924834758043289,0.04404807090759277,0.15329642593860626
C,2015,6,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.04517623409628868,0.15274958312511444
D,2015,6,LEGOS_I_CS2,Western_Weddell,515,0.2078401744365692,0.0795888900756836,0.2874290645122528
D,2015,6,LEGOS_I_CS2,Eastern_Weddell,1243,0.1069563776254654,0.039856668561697006,0.1468130499124527
D,2015,6,LEGOS_I_CS2,Indian,558,0.06197654455900192,0.024830855429172516,0.08680739253759384
D,2015,6,LEGOS_I_CS2,Western_Pacific,364,0.11203820258378983,0.03251275047659874,0.14455096423625946
D,2015,6,LEGOS_I_CS2,Ross,1173,0.10924834758043289,0.03753648325800896,0.14678484201431274
D,2015,6,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.038497865200042725,0.14607121050357819
A,2015,6,LEGOS_II_CS2,Western_Weddell,515,0.2078401744365692,0.06768883764743805,0.29407840967178345
A,2015,6,LEGOS_II_CS2,Eastern_Weddell,1243,0.1069563776254654,0.043994951993227005,0.1523234248161316
A,2015,6,LEGOS_II_CS2,Indian,558,0.06197654455900192,0.039725884795188904,0.09055209904909134
A,2015,6,LEGOS_II_CS2,Western_Pacific,364,0.11203820258378983,0.03749890998005867,0.12288122624158859
A,2015,6,LEGOS_II_CS2,Ross,1173,0.10924834758043289,0.04466846585273743,0.15172028541564941
A,2015,6,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.04516921192407608,0.14944742619991302
B,2015,6,LEGOS_II_CS2,Western_Weddell,515,0.2078401744365692,0.057682447135448456,0.28407201170921326
B,2015,6,LEGOS_II_CS2,Eastern_Weddell,1243,0.1069563776254654,0.03749121353030205,0.14581967890262604
B,2015,6,LEGOS_II_CS2,Indian,558,0.06197654455900192,0.03385324031114578,0.08467944711446762
B,2015,6,LEGOS_II_CS2,Western_Pacific,364,0.11203820258378983,0.031955473124980927,0.11733778566122055
B,2015,6,LEGOS_II_CS2,Ross,1173,0.10924834758043289,0.03806516155600548,0.14511698484420776
B,2015,6,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.038491882383823395,0.14277011156082153
C,2015,6,LEGOS_II_CS2,Western_Weddell,515,0.2078401744365692,0.09339547157287598,0.3012356460094452
C,2015,6,LEGOS_II_CS2,Eastern_Weddell,1243,0.1069563776254654,0.04677075520157814,0.15372712910175323
C,2015,6,LEGOS_II_CS2,Indian,558,0.06197654455900192,0.02913835272192955,0.09111489355564117
C,2015,6,LEGOS_II_CS2,Western_Pacific,364,0.11203820258378983,0.03815285861492157,0.1501910537481308
C,2015,6,LEGOS_II_CS2,Ross,1173,0.10924834758043289,0.04404807090759277,0.15329642593860626
C,2015,6,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.04517623409628868,0.15274958312511444
D,2015,6,LEGOS_II_CS2,Western_Weddell,515,0.2078401744365692,0.0795888900756836,0.2874290645122528
D,2015,6,LEGOS_II_CS2,Eastern_Weddell,1243,0.1069563776254654,0.039856668561697006,0.1468130499124527
D,2015,6,LEGOS_II_CS2,Indian,558,0.06197654455900192,0.024830855429172516,0.08680739253759384
D,2015,6,LEGOS_II_CS2,Western_Pacific,364,0.11203820258378983,0.03251275047659874,0.14455096423625946
D,2015,6,LEGOS_II_CS2,Ross,1173,0.10924834758043289,0.03753648325800896,0.14678484201431274
D,2015,6,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.10757334530353546,0.038497865200042725,0.14607121050357819
A,2015,6,CSAO_CS2,Western_Weddell,515,0.17324955761432648,0.056955836713314056,0.23020541667938232
A,2015,6,CSAO_CS2,Eastern_Weddell,1243,0.10222027450799942,0.033642061054706573,0.135862335562706
A,2015,6,CSAO_CS2,Indian,558,0.061410896480083466,0.022260863333940506,0.08367176353931427
A,2015,6,CSAO_CS2,Western_Pacific,364,0.10902740061283112,0.020208122208714485,0.12923552095890045
A,2015,6,CSAO_CS2,Ross,1173,0.10106480866670609,0.03168448060750961,0.1327492892742157
A,2015,6,CSAO_CS2,Amundsen_Bellingshausen,647,0.09949315339326859,0.034184202551841736,0.13367736339569092
B,2015,6,CSAO_CS2,Western_Weddell,515,0.17324955761432648,0.04853610321879387,0.22178566455841064
B,2015,6,CSAO_CS2,Eastern_Weddell,1243,0.10222027450799942,0.028668778017163277,0.13088905811309814
B,2015,6,CSAO_CS2,Indian,558,0.061410896480083466,0.018970055505633354,0.08038094639778137
B,2015,6,CSAO_CS2,Western_Pacific,364,0.10902740061283112,0.017220772802829742,0.12624818086624146
B,2015,6,CSAO_CS2,Ross,1173,0.10106480866670609,0.027000589296221733,0.12806539237499237
B,2015,6,CSAO_CS2,Amundsen_Bellingshausen,647,0.09949315339326859,0.029130779206752777,0.12862393260002136
C,2015,6,CSAO_CS2,Western_Weddell,515,0.17324955761432648,0.09339547157287598,0.26664501428604126
C,2015,6,CSAO_CS2,Eastern_Weddell,1243,0.10222027450799942,0.04677075520157814,0.14899101853370667
C,2015,6,CSAO_CS2,Indian,558,0.061410896480083466,0.02913835272192955,0.09054925292730331
C,2015,6,CSAO_CS2,Western_Pacific,364,0.10902740061283112,0.03815285861492157,0.14718025922775269
C,2015,6,CSAO_CS2,Ross,1173,0.10106480866670609,0.04404807090759277,0.14511287212371826
C,2015,6,CSAO_CS2,Amundsen_Bellingshausen,647,0.09949315339326859,0.04517623409628868,0.14466938376426697
D,2015,6,CSAO_CS2,Western_Weddell,515,0.17324955761432648,0.0795888900756836,0.25283846259117126
D,2015,6,CSAO_CS2,Eastern_Weddell,1243,0.10222027450799942,0.039856668561697006,0.14207693934440613
D,2015,6,CSAO_CS2,Indian,558,0.061410896480083466,0.024830855429172516,0.08624175190925598
D,2015,6,CSAO_CS2,Western_Pacific,364,0.10902740061283112,0.03251275047659874,0.14154015481472015
D,2015,6,CSAO_CS2,Ross,1173,0.10106480866670609,0.03753648325800896,0.13860128819942474
D,2015,6,CSAO_CS2,Amundsen_Bellingshausen,647,0.09949315339326859,0.038497865200042725,0.1379910260438919
A,2015,6,CryoTEMPO_CS2,Western_Weddell,515,0.12077067047357559,0.08794309198856354,0.20871374011039734
A,2015,6,CryoTEMPO_CS2,Eastern_Weddell,1243,0.05983949080109596,0.04407023265957832,0.10390972346067429
A,2015,6,CryoTEMPO_CS2,Indian,558,0.03855950012803078,0.0274604931473732,0.06601998955011368
A,2015,6,CryoTEMPO_CS2,Western_Pacific,364,0.08413267135620117,0.035964157432317734,0.1200968325138092
A,2015,6,CryoTEMPO_CS2,Ross,1173,0.05996311083436012,0.041395727545022964,0.10135883837938309
A,2015,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.06653518229722977,0.04260207712650299,0.10913725942373276
B,2015,6,CryoTEMPO_CS2,Western_Weddell,515,0.12077067047357559,0.07966893911361694,0.20043960213661194
B,2015,6,CryoTEMPO_CS2,Eastern_Weddell,1243,0.05983949080109596,0.03992387652397156,0.09976336359977722
B,2015,6,CryoTEMPO_CS2,Indian,558,0.03855950012803078,0.02487686462700367,0.0634363666176796
B,2015,6,CryoTEMPO_CS2,Western_Pacific,364,0.08413267135620117,0.03258046135306358,0.11671313643455505
B,2015,6,CryoTEMPO_CS2,Ross,1173,0.05996311083436012,0.03750099986791611,0.09746411442756653
B,2015,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.06653518229722977,0.038593851029872894,0.10512903332710266
C,2015,6,CryoTEMPO_CS2,Western_Weddell,515,0.12077067047357559,0.08785472810268402,0.20862539112567902
C,2015,6,CryoTEMPO_CS2,Eastern_Weddell,1243,0.05983949080109596,0.04399604722857475,0.10383553057909012
C,2015,6,CryoTEMPO_CS2,Indian,558,0.03855950012803078,0.02740970067679882,0.06596919894218445
C,2015,6,CryoTEMPO_CS2,Western_Pacific,364,0.08413267135620117,0.03588941693305969,0.12002209573984146
C,2015,6,CryoTEMPO_CS2,Ross,1173,0.05996311083436012,0.04143489524722099,0.10139800608158112
C,2015,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.06653518229722977,0.042496126145124435,0.1090313121676445
D,2015,6,CryoTEMPO_CS2,Western_Weddell,515,0.12077067047357559,0.0795888900756836,0.2003595381975174
D,2015,6,CryoTEMPO_CS2,Eastern_Weddell,1243,0.05983949080109596,0.039856668561697006,0.09969615936279297
D,2015,6,CryoTEMPO_CS2,Indian,558,0.03855950012803078,0.024830855429172516,0.06339035928249359
D,2015,6,CryoTEMPO_CS2,Western_Pacific,364,0.08413267135620117,0.03251275047659874,0.11664542555809021
D,2015,6,CryoTEMPO_CS2,Ross,1173,0.05996311083436012,0.03753648325800896,0.09749959409236908
D,2015,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.06653518229722977,0.038497865200042725,0.10503304749727249
